Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3482.8287350989312
FDK03,OUT035,4031.2665587115025
FDT45,OUT017,559.8013363348388
NCC54,OUT027,5261.291628097012
FDP08,OUT018,3422.904338333571
FDU44,OUT046,2849.9364197611885
DRG39,OUT035,775.7847072938798
FDU32,OUT049,1772.4911899150172
FDY27,OUT049,2863.592365459669
NCP54,OUT013,1801.1322931929924
NCZ41,OUT049,1791.251717174808
DRL49,OUT013,2330.9434049169336
FDI05,OUT018,1582.4176386134643
FDY56,OUT045,3708.5286840846757
DRC13,OUT013,1729.8616513895272
NCV29,OUT017,2629.670600249936
FDR24,OUT049,1604.0798593777226
FDZ34,OUT018,3023.492565932974
FDP37,OUT035,1988.4069057179843
FDX08,OUT027,4421.58605131318
FDS57,OUT045,2075.767054392638
NCG18,OUT049,1727.8936642094247
FDK25,OUT018,2989.8433818677895
FDH53,OUT049,1138.2195935094292
DRI59,OUT018,3572.419920448164
FDA52,OUT046,2954.370578358147
FDT20,OUT010,-1085.452591012377
FDE36,OUT019,1179.0236855706526
FDI24,OUT017,2575.4060072051407
FDB28,OUT018,3446.7425589162413
FDV11,OUT017,2487.0457600628497
FDP01,OUT046,2683.6567085317947
FDD34,OUT027,3952.0028865757367
FDJ50,OUT027,2349.4112916108343
FDZ44,OUT013,1928.9178464304168
DRO59,OUT035,1239.832778799991
DRB48,OUT045,627.844500902721
FDR21,OUT018,3161.2813391977306
NCE42,OUT010,1712.8038715742023
FDO23,OUT046,1481.2339605974055
NCE30,OUT018,3481.1857176148596
FDQ22,OUT035,511.9605790725402
FDY01,OUT045,1725.276469311396
FDS08,OUT017,2716.539672789406
FDG28,OUT018,3980.82959077772
FDQ51,OUT018,845.6913835368293
FDB05,OUT017,3737.266680298835
FDO56,OUT049,2124.962018460602
FDE02,OUT018,1657.8607364263808
FDN45,OUT017,3274.617751805862
FDS09,OUT013,803.3473155886485
NCA54,OUT018,3193.92100423957
FDP09,OUT010,1753.3619523385237
FDC53,OUT045,1726.160903772078
NCM55,OUT017,2743.375034358638
FDL09,OUT018,3074.3772776102805
FDA11,OUT019,158.24885601484436
FDA50,OUT045,1587.439606380366
FDC23,OUT017,2563.484921367366
FDE22,OUT049,2736.84743052828
FDD23,OUT046,3113.539714727761
NCA29,OUT049,2819.953018906527
FDK38,OUT046,2389.8316071482614
DRC13,OUT046,1940.5762844377587
NCP43,OUT049,2962.4839509045214
FDX28,OUT049,1145.533492322198
FDF08,OUT049,1565.8239560207128
FDZ33,OUT046,2394.186035145771
FDD10,OUT049,2833.269778582483
FDO58,OUT017,2403.081311008649
FDI50,OUT017,3373.015444220442
FDO58,OUT045,2652.9426849887677
FDX08,OUT013,2903.491893005138
NCK17,OUT010,-1305.464807974206
FDF39,OUT035,4001.8243917626633
FDU45,OUT010,251.11600715040723
NCJ18,OUT018,2194.38251954717
DRC27,OUT019,2639.3357745075273
DRC25,OUT035,1346.6651183752779
FDU59,OUT035,2381.8638361249723
FDU28,OUT035,2867.6182976995433
NCP30,OUT046,785.7699252460111
FDB39,OUT018,1258.738002351153
FDE41,OUT013,1098.6373764458788
DRH11,OUT010,-671.7966323475375
FDA58,OUT045,3381.6160604833367
FDU50,OUT046,1776.7233123223257
FDM34,OUT013,1941.5129429145493
FDM44,OUT027,3191.8852990545056
FDR39,OUT045,2784.9184976306897
FDM25,OUT045,2804.3658648665296
FDQ49,OUT049,2610.588842398777
DRH25,OUT018,1090.4146483350169
FDM09,OUT027,4278.105214489121
FDL44,OUT019,1216.5096072112342
NCR42,OUT018,848.1051881280698
DRL59,OUT046,1137.929841613839
FDX43,OUT013,2260.1874180064474
DRK47,OUT010,1844.911776661521
FDU48,OUT018,2495.0491121045816
FDY12,OUT045,684.0868167005631
NCN43,OUT018,2266.5988844476315
NCM55,OUT018,3213.420653632472
FDQ21,OUT027,3326.7604677458257
FDX13,OUT035,3876.174600120241
NCK30,OUT027,5425.018035952132
FDG20,OUT049,2887.7110163278276
DRG27,OUT017,346.63910724200656
FDY14,OUT018,4550.384120538221
FDP59,OUT035,1735.8672400817345
FDU60,OUT017,2441.4787998972515
NCC18,OUT019,1066.7993327473796
DRJ39,OUT017,3292.9411032925573
FDS07,OUT049,1580.471712532128
FDM08,OUT027,4864.4884676139945
FDP51,OUT045,1978.9657192257762
FDU16,OUT035,1019.3061479445638
FDH12,OUT013,1705.2823567680305
DRE48,OUT010,1159.3751589217468
NCL42,OUT027,5192.277709400287
FDR21,OUT045,2886.781349158183
NCW29,OUT035,2146.0056602688496
FDO11,OUT013,4038.9545281845085
NCM31,OUT049,2180.8632204296327
FDV35,OUT019,971.8988014421325
FDF58,OUT017,718.6350401915809
NCE43,OUT049,2828.8283882367923
FDA02,OUT035,2402.172574341952
DRL37,OUT010,-1242.5321127537677
FDR24,OUT018,1849.9807992689125
FDW59,OUT049,1333.247979277744
FDS22,OUT049,836.096332516659
FDW24,OUT017,743.4438037402626
FDU24,OUT035,1143.3296183468833
FDA21,OUT027,4102.565295511243
FDH58,OUT027,2991.4085900616674
FDW36,OUT018,2000.8860524130089
FDI45,OUT027,4218.647384936885
FDU01,OUT018,3243.2318441362822
FDF35,OUT027,3024.6217674373593
FDU43,OUT019,2120.893247086625
FDE24,OUT019,974.1051229150384
FDK50,OUT049,2576.083189477178
FDG31,OUT045,1018.0274274503562
FDC60,OUT045,1570.2663378788598
FDL36,OUT013,1453.2172333559902
FDP21,OUT013,3097.023592216038
FDW16,OUT045,1615.7689321276482
FDX02,OUT017,3245.819894027809
FDQ58,OUT027,3415.8265545499335
FDT51,OUT046,2142.9147855284227
FDD59,OUT049,1130.4557777772131
NCM42,OUT018,2091.732821680523
FDA57,OUT018,905.6164233883758
FDZ48,OUT035,1624.608406331661
FDE46,OUT045,2465.821713041587
NCZ30,OUT019,483.9849170501595
FDB56,OUT017,2521.474462371304
FDA25,OUT027,3029.2701325807775
FDD20,OUT013,1853.5670443290858
FDL25,OUT013,1328.7721695844527
NCO18,OUT049,3010.6410375998876
FDJ45,OUT017,400.8432194802004
FDR12,OUT035,2813.3841792402427
NCF19,OUT010,-812.7973818775617
FDK25,OUT046,2827.1243976190963
NCR17,OUT046,1938.4207322425668
FDC52,OUT046,2556.9879342499326
NCA54,OUT017,2683.6010636854735
FDR45,OUT010,1784.2770581240243
NCM19,OUT049,1636.6533818350426
FDF39,OUT027,5519.165097800299
FDX23,OUT049,1692.8803158855198
FDD58,OUT027,3140.4059518453214
FDX28,OUT013,983.1879503665824
NCD31,OUT013,2534.8352055967507
FDU57,OUT018,2834.0174137882077
FDI27,OUT046,868.9511342042332
NCM42,OUT046,1950.367110406671
FDD32,OUT027,2795.1424626983717
FDI34,OUT013,3588.268210599609
NCM29,OUT049,2204.83598891778
FDG46,OUT018,2288.7533253929923
DRC01,OUT010,-791.2383798290587
FDB15,OUT027,5533.518242579082
NCA17,OUT027,3474.4037915822882
FDF10,OUT046,2212.973262843542
FDR26,OUT027,4281.096013155413
FDI02,OUT049,1811.921813140309
NCM54,OUT010,201.1903904448577
FDF14,OUT013,2259.449541263154
FDJ33,OUT010,335.5518006628972
FDM20,OUT035,3648.7470336570887
FDC03,OUT027,4595.6717315753585
NCX05,OUT046,2100.752116002469
NCM41,OUT027,2836.6029793043954
NCU29,OUT010,765.3823830815641
FDQ59,OUT017,909.775316488652
FDH46,OUT010,-42.72964394427697
FDH09,OUT013,675.6062556266794
NCD06,OUT045,762.7956650632938
FDC15,OUT035,2329.3012466626806
DRD37,OUT027,2123.4478630416447
FDT28,OUT027,3830.825062767558
FDR28,OUT027,4125.088819730917
FDT38,OUT017,1095.004625248721
FDV34,OUT027,2769.148620572386
FDY52,OUT035,926.2601835802718
FDB34,OUT013,1341.698485202795
DRL23,OUT018,2085.950223790244
DRB24,OUT046,2609.1147926989242
FDJ50,OUT046,1117.9470502260306
FDQ49,OUT035,2427.00673058594
FDP20,OUT035,1842.048177272716
FDV19,OUT027,4128.374367186995
NCR54,OUT045,2930.251187434491
FDO09,OUT010,2060.6227709329805
FDS57,OUT018,2411.7620750334627
FDN10,OUT049,1851.8017010901874
FDV23,OUT049,1937.4836535844888
FDY28,OUT049,2948.521290093493
DRG51,OUT013,2579.2508772845513
FDD45,OUT019,-321.89527615432655
NCL18,OUT027,4414.659741333445
NCM29,OUT013,2036.3959219715337
FDF17,OUT027,4584.583764975047
FDE22,OUT017,2477.457249444797
FDQ22,OUT017,362.4376041503174
FDS01,OUT013,2763.5037122826043
FDW35,OUT027,2211.3614209297207
FDJ33,OUT046,2297.338579801852
NCF54,OUT035,2751.933513139864
FDE09,OUT013,1682.799877188466
NCE06,OUT045,2626.305240346989
DRH49,OUT049,1277.9872493804282
FDY43,OUT045,2361.6395614404782
NCT05,OUT017,3736.336738086641
FDZ34,OUT045,2720.355830536235
FDL38,OUT017,1394.6691854875694
FDZ31,OUT017,2513.146659441074
FDR14,OUT035,875.8310981632019
NCN54,OUT049,1409.0603004128084
NCC42,OUT027,3674.3560075624337
FDK08,OUT017,1329.161545454385
FDP59,OUT013,1757.281193604027
FDV22,OUT035,2537.7714461995565
FDD33,OUT035,3249.858987695253
DRE60,OUT027,5008.490079165584
FDK52,OUT046,3554.6500122266416
FDA02,OUT017,2295.585351339559
FDM56,OUT049,1805.0080724790932
FDE57,OUT035,2124.282272644728
FDM32,OUT045,1174.0504570712678
NCQ30,OUT027,3494.9695649743053
FDQ27,OUT027,3100.177774464404
FDT60,OUT027,3513.07667508723
FDU43,OUT049,3796.283161015638
NCO55,OUT035,1716.8998406887454
FDG02,OUT045,3077.8459467276953
FDJ28,OUT013,2816.398358770548
FDP40,OUT045,1895.081748775169
FDJ38,OUT045,2952.0468132937867
NCC54,OUT017,3654.957355650651
NCZ41,OUT046,1860.6977393515883
FDK38,OUT019,1918.78824621087
FDU52,OUT013,2256.2301815462624
FDC40,OUT046,1378.3449306264754
NCR30,OUT017,952.4319481167786
NCN18,OUT017,948.9895323291154
FDB50,OUT035,1169.1927791046178
FDG04,OUT013,2954.8500955993513
FDR26,OUT035,2764.411274249861
NCT17,OUT018,3202.386795154327
FDX35,OUT027,5034.00016866441
FDS12,OUT046,2224.7001129131895
NCZ29,OUT027,3439.7130269349946
FDB38,OUT010,334.93758824797794
FDP12,OUT013,532.7198898397143
FDP22,OUT046,762.6717398160708
FDS26,OUT018,4390.841571994769
FDR52,OUT046,3351.713956591283
DRJ13,OUT046,2783.286609482988
FDU48,OUT027,3610.9878433656277
FDE29,OUT035,893.7462517089951
NCT29,OUT049,2065.426161795889
DRK37,OUT018,2823.970701659372
FDK55,OUT046,1637.5679818435895
FDR07,OUT046,1796.5984932633605
FDO21,OUT027,5098.484443935825
FDK46,OUT049,4059.132661192606
FDB12,OUT045,1607.6846056292763
FDT31,OUT027,4543.898034614414
FDJ33,OUT045,2114.770219723815
FDC26,OUT027,3162.888982234099
NCQ02,OUT045,2857.367567668007
FDP08,OUT010,1293.6158143501077
FDB11,OUT027,5005.805400018231
FDV55,OUT013,2149.6824055975394
FDW20,OUT049,1908.5330085717894
NCJ18,OUT019,507.857717144618
FDC41,OUT018,1581.5930351980867
FDE14,OUT027,3053.831857063421
FDG35,OUT013,2453.402094216671
FDF45,OUT035,885.4008969521358
FDS19,OUT027,2603.1220163369144
FDS58,OUT019,968.4909926479941
FDA26,OUT017,3299.24411963236
FDM32,OUT049,1260.0027717179423
FDL45,OUT046,2304.896856078607
FDZ55,OUT049,2572.8308635814674
FDY37,OUT049,2436.1260233760095
FDO46,OUT046,3144.830971254166
FDQ60,OUT046,2142.1575940551306
FDA19,OUT018,2244.8956516859826
FDL15,OUT046,2726.264406923572
FDM10,OUT018,3556.071826740479
NCL05,OUT017,177.9626064553588
DRK49,OUT010,-1245.863004407583
NCE18,OUT027,5117.639675274775
FDG40,OUT049,793.2818276093592
DRI59,OUT045,3247.523605334255
FDK28,OUT035,3990.2881605516695
NCD06,OUT019,-682.4466956017361
FDO11,OUT019,2766.8364566897544
FDK27,OUT046,2153.6787493433603
FDT43,OUT027,2392.366926888719
FDD38,OUT018,2007.8421453957853
FDA16,OUT049,3287.0092167937246
FDL14,OUT027,4059.1770410039517
NCM17,OUT049,834.5613442054978
FDD20,OUT045,1672.844899781971
FDA40,OUT045,1359.7734212873129
FDL43,OUT045,1310.269052597086
FDV15,OUT045,1605.6207393238528
FDE52,OUT046,1405.701640136042
NCL17,OUT010,648.6300308878613
NCJ31,OUT045,3667.1408136933087
FDR60,OUT045,1123.0822598911095
NCA18,OUT035,1804.4449524343686
FDS21,OUT027,2645.4931937297315
FDW09,OUT035,1308.0539151166142
FDL26,OUT035,2287.3227896094722
FDS47,OUT018,1505.6985453346301
FDC39,OUT046,2784.7483381192133
FDT51,OUT035,1912.0162669677145
FDK40,OUT035,3603.3409802985916
NCG19,OUT045,3534.119726144496
FDZ07,OUT046,1045.9724631431795
FDF08,OUT027,2893.0403959093
FDO04,OUT013,550.1056844209114
FDK41,OUT018,1695.3847276008662
FDP15,OUT049,3791.634882751472
NCD43,OUT018,1986.5756699001295
NCP18,OUT013,2323.5351285575107
FDZ51,OUT046,1656.2400771664866
DRH13,OUT035,1772.6630433969567
FDF38,OUT045,667.5468343635952
NCI43,OUT045,735.3351803103747
FDM38,OUT027,2289.12228881547
FDS03,OUT013,1064.326241396011
DRJ47,OUT017,2646.4120828830355
FDT50,OUT010,-265.41200476198685
FDV02,OUT046,2816.0663132419068
NCG18,OUT017,1450.9610743502958
FDW52,OUT046,2771.5665704208386
FDS40,OUT035,559.7099490873873
FDN31,OUT017,2820.405218319718
FDA37,OUT045,2051.1167573749426
FDA15,OUT046,4161.8428418248295
FDL39,OUT046,3188.740551352861
FDJ53,OUT045,2032.6355966053854
FDX22,OUT013,3425.587344659689
NCZ42,OUT045,3657.980149859688
FDD56,OUT027,4340.583657694854
FDD40,OUT017,2948.263022448462
FDS50,OUT013,3303.340121896729
NCN14,OUT013,2699.522920029126
FDT15,OUT013,2980.693315742892
NCS18,OUT027,3087.38972622051
NCO26,OUT010,49.75663484199623
FDF58,OUT018,1224.4941321205924
NCB19,OUT013,1316.7356266492461
FDH26,OUT017,2131.8339207732943
DRB24,OUT027,3845.7237852353664
FDA49,OUT018,1782.6900798846884
FDB32,OUT045,1646.4090475644277
FDI36,OUT017,2877.501467312347
NCA17,OUT010,11.573086153910708
FDH22,OUT013,1775.7082330900787
NCM26,OUT018,2665.6165446566583
FDT15,OUT027,4500.398825800347
FDB16,OUT018,1638.5904349168707
NCP54,OUT027,3327.7539421881274
FDJ36,OUT013,1576.6043377316635
FDO28,OUT045,1774.9224996359262
FDU09,OUT013,899.0254236982823
FDF29,OUT017,1947.949141047173
FDY08,OUT013,2224.783878946967
DRJ59,OUT018,859.0183256893481
FDT23,OUT027,2790.2047028410907
FDU15,OUT018,847.7680392606535
FDT47,OUT013,1422.8580441109
FDI53,OUT019,2134.5616392771894
FDR59,OUT018,4494.264748036071
FDD53,OUT035,604.5043559704175
FDY51,OUT017,3156.5256822083393
FDT04,OUT049,397.6730987617607
FDU51,OUT049,2824.3434306240597
FDG14,OUT035,2330.188808610866
NCU06,OUT045,3645.503774723483
DRG25,OUT046,3100.49566103934
DRH49,OUT035,1170.6162607353017
FDN15,OUT035,2151.844571307998
FDL43,OUT018,1597.0901388606694
NCT18,OUT049,3066.6188324157856
NCB31,OUT013,4001.1124866339887
FDK57,OUT035,1560.2636768396665
FDY04,OUT019,1260.4194889282921
NCP54,OUT046,2041.4787089795336
FDF41,OUT013,3803.814451192422
FDM01,OUT045,1597.5581716651686
FDW03,OUT045,1856.5568681578563
FDF28,OUT045,2120.1896839694286
FDY37,OUT017,2145.404140819177
FDQ03,OUT017,3391.470521437236
FDP51,OUT027,3415.0229468516973
FDJ40,OUT017,1547.3926954311657
FDC32,OUT049,1658.523594648531
DRI49,OUT027,2611.66856964782
NCW54,OUT017,345.5574189968134
FDF09,OUT017,497.0542360570257
FDP45,OUT018,4347.743880321138
DRJ23,OUT018,3161.874478995389
FDS59,OUT017,1737.7069496346735
FDY08,OUT046,2462.096797244827
FDX16,OUT049,2286.5546364262
FDY16,OUT018,2920.5028644178556
FDK32,OUT035,2339.777437520379
FDQ22,OUT013,513.3245556657399
NCC31,OUT018,2780.147099649591
FDG58,OUT049,2429.7015289204683
DRF48,OUT013,2445.6629812018405
DRH36,OUT049,1209.1842181930756
NCR30,OUT035,1115.7411826908492
FDB03,OUT019,2461.8009753094066
FDZ28,OUT027,3474.779867789177
FDR35,OUT017,2870.695716464227
DRD15,OUT027,5236.31715547624
FDJ33,OUT019,734.6397661210173
FDA56,OUT010,227.7111889290862
FDP56,OUT046,1020.1501969594706
NCT30,OUT046,1059.4594195151155
FDK15,OUT017,1476.5162025929822
FDH44,OUT018,2630.261386663614
FDV01,OUT013,2221.23333381305
DRG03,OUT017,2262.8165391883153
FDG50,OUT027,3037.4299771370333
FDR16,OUT010,1378.5847244275078
FDZ60,OUT046,1890.2310988980212
DRG03,OUT045,2489.5229066021025
FDS56,OUT018,4550.157265597806
FDU33,OUT045,854.2755340683927
DRD27,OUT035,1263.3619238944866
FDW22,OUT046,3690.2803885685917
DRA24,OUT045,2777.281556564928
FDF38,OUT049,748.7626186234183
FDX48,OUT013,2528.751707477586
FDS58,OUT018,2814.290143829986
FDC32,OUT046,1735.147271432243
NCQ29,OUT045,4039.4871273256877
DRK39,OUT018,1367.9738569396286
NCS38,OUT017,1253.5254905427537
DRO47,OUT013,1566.330001001352
DRG27,OUT027,2025.1810323264763
FDC57,OUT027,4608.34295885018
FDS55,OUT046,2472.9886366876453
NCJ06,OUT018,2318.097769901926
FDO01,OUT019,891.5247009002716
NCM55,OUT045,2929.7840228762834
FDC52,OUT049,2478.5694319678123
FDQ15,OUT045,1126.7042339681752
NCT30,OUT027,2307.8002660740913
NCR42,OUT027,1980.5395104983406
FDD28,OUT035,818.9796766140214
FDQ34,OUT049,1721.962863263883
FDZ12,OUT027,3540.8012892242687
DRE13,OUT019,205.99118809886204
NCN07,OUT019,866.5876045198645
FDM28,OUT035,2903.781301517678
FDI10,OUT017,2470.6300761537877
FDQ25,OUT013,2715.63313465022
FDA38,OUT010,2227.987710141664
DRI13,OUT049,3482.14244740758
FDY20,OUT027,2957.922485901525
NCZ53,OUT035,2938.663944257254
NCM31,OUT013,2043.923934782645
DRB01,OUT017,2671.719603917154
DRF37,OUT046,3799.4710696035827
NCF42,OUT049,2898.6522459932567
FDF16,OUT018,2752.525442770094
FDB41,OUT013,831.1186608598209
FDR34,OUT013,3607.3353406262777
FDR15,OUT018,2952.31357852528
NCV42,OUT019,556.5678125601556
FDW51,OUT035,3338.7099431066217
FDU36,OUT017,1248.0694889136555
FDX60,OUT049,1300.4171594405127
FDY03,OUT035,1884.0701270334064
FDW55,OUT045,3639.523481418224
FDT01,OUT010,1229.4123146244674
FDG58,OUT013,2266.415617723206
FDK21,OUT017,3778.070105909309
NCS41,OUT019,1132.8120639400443
FDS10,OUT045,2734.2415432892567
NCT53,OUT046,2624.9040329457584
FDJ28,OUT018,3203.6532061788284
FDX44,OUT045,1451.9225158935776
FDT20,OUT018,987.9477151749039
FDO44,OUT017,1233.7969958243414
NCX17,OUT049,3645.8790151713865
FDY01,OUT017,1544.4118726856195
FDJ12,OUT027,4833.183148198353
DRK35,OUT018,1058.7848917388974
FDD47,OUT019,1350.9191633600797
NCM53,OUT035,1650.5486551579386
FDO45,OUT013,1414.9103589226395
NCM42,OUT010,31.167097425313614
FDE04,OUT046,3010.97668077435
NCI30,OUT027,5414.918813760807
FDZ19,OUT013,2678.2123631622335
FDW57,OUT013,2446.0910974655308
FDA25,OUT013,1515.2082003874204
FDT22,OUT046,1139.026695658807
FDP51,OUT013,1877.85153786958
FDD48,OUT027,3333.3029561323183
FDY39,OUT035,2879.5234087621
FDO48,OUT010,1830.7544973597403
FDD23,OUT027,4351.802234910478
DRN35,OUT027,2114.333996673484
FDT01,OUT035,3133.9749598897934
FDC20,OUT010,-882.2692706179882
DRJ35,OUT035,711.9531392643398
FDB32,OUT046,1800.9705284913173
FDL24,OUT046,2918.9614409054902
NCV42,OUT035,1860.656646821381
FDZ46,OUT046,1840.0152340843683
FDC15,OUT013,2305.8650005896493
FDD08,OUT019,-590.6788811843501
FDY50,OUT049,1407.6312462613103
FDD36,OUT013,1862.8101088270832
FDG57,OUT027,2252.4769842015057
FDL21,OUT018,1112.295321671104
FDN16,OUT027,3154.334873160543
FDJ09,OUT027,1620.9134739901785
FDS01,OUT010,1058.0243459949174
FDV33,OUT017,3883.1796004486296
DRE12,OUT017,1358.7892956593164
FDR07,OUT013,1551.4747318679586
FDP48,OUT010,1393.6512839563202
NCB55,OUT035,833.0172454326073
FDQ08,OUT013,1077.2659413275983
FDR34,OUT035,3686.6719047379866
FDO33,OUT046,1862.3998877574395
FDP13,OUT045,766.5665253910759
FDX12,OUT049,3909.23367564252
NCT06,OUT049,2602.2143927472725
FDR16,OUT019,2951.4547476682665
FDE36,OUT046,2846.615704523798
FDZ36,OUT049,3050.4784827746407
FDV13,OUT045,1401.8147918433554
NCZ17,OUT035,393.85381070839827
FDU56,OUT045,2323.3200372927604
FDM09,OUT035,2780.2511917402126
FDV02,OUT017,2423.1471459614804
FDS34,OUT018,2057.2837509645688
FDA11,OUT049,1686.400315509332
FDP09,OUT017,3242.8865302503855
FDB29,OUT027,3236.476919801704
FDT19,OUT017,2443.564675122595
DRH15,OUT017,409.5556717205482
FDY38,OUT046,3897.8325924125065
FDF14,OUT027,3790.6981552061798
FDN48,OUT010,-130.84714043004692
FDQ12,OUT013,3664.121537073951
NCJ43,OUT045,2612.5011109686566
FDE17,OUT019,812.0792575414454
FDB05,OUT035,3873.9594624573183
FDH10,OUT045,3134.3562624383485
NCR06,OUT017,429.50026154013887
FDU32,OUT018,1974.2341809708244
FDD56,OUT049,2958.1626763742916
FDO36,OUT018,3123.453442973273
FDH16,OUT010,-273.75744849843693
FDX10,OUT018,797.357414247398
FDZ37,OUT017,1009.0583083444043
FDU31,OUT010,1911.1759128211916
DRC49,OUT049,2411.304765363694
FDL15,OUT045,2515.8528772396785
FDN32,OUT019,2516.5777958730373
DRH59,OUT027,2538.3784943015253
NCU29,OUT049,2558.088976556677
FDR37,OUT019,2501.4709754577393
FDS14,OUT018,2676.4520085623653
FDU02,OUT027,5008.612229525764
FDJ08,OUT035,2976.002215756688
NCZ06,OUT045,3970.276321326337
FDO31,OUT049,1595.9196042730516
FDH31,OUT018,1291.620890879576
FDS58,OUT017,2288.255626825747
NCA53,OUT027,2153.8217435194892
FDF50,OUT046,3200.465047655137
NCW42,OUT049,3561.0635068801703
NCQ17,OUT045,2402.099644755167
FDK51,OUT018,4343.141236335053
NCW41,OUT010,493.8493555306838
NCR29,OUT017,733.2974110949995
FDB08,OUT019,555.5417012980199
FDA40,OUT027,2703.9110528935616
FDL14,OUT018,2985.255813397217
FDB47,OUT046,3462.385215250507
FDO03,OUT035,3484.832459107076
DRK13,OUT019,1813.1071448314813
FDX13,OUT010,2092.736168683496
FDF52,OUT046,3042.9077727015338
FDT11,OUT013,3078.593317482023
FDB08,OUT013,2398.8822223611223
FDQ28,OUT018,2743.0951777128657
FDD29,OUT045,4015.0708920206725
NCQ29,OUT027,5482.21859753334
NCO02,OUT013,838.0311771782356
FDR56,OUT010,1332.219897854433
NCM54,OUT049,2057.6602326615566
FDP51,OUT035,1870.3319171059964
FDT38,OUT013,1193.3146267342586
FDZ20,OUT018,4276.079990095726
FDJ53,OUT013,1932.8402886270223
FDX13,OUT049,4000.829361979725
FDP58,OUT035,3230.401113042205
NCK31,OUT019,-371.47497816937914
FDA35,OUT018,2240.9325399688228
FDV37,OUT018,3494.8911133970823
NCO07,OUT027,4865.988419047287
FDA20,OUT045,2869.221344675706
FDZ59,OUT035,2736.130127502788
NCY17,OUT017,-58.05132617538561
FDQ28,OUT035,2398.3762540355656
FDV35,OUT017,2214.427599551253
FDQ36,OUT013,-3.860249071470264
FDD34,OUT018,2840.893050117701
FDK51,OUT045,4106.7968748693
FDV31,OUT035,2545.319430816802
FDR04,OUT035,1375.9021775432448
FDR14,OUT049,1022.2422303474616
DRC36,OUT010,1037.3610575596354
FDE39,OUT019,569.8175060981885
FDP57,OUT049,1624.8902289829123
FDE57,OUT046,2358.2431201630593
NCN18,OUT046,1331.014759402236
NCQ05,OUT018,2344.9923797916736
FDW47,OUT035,1960.7503832843395
FDV46,OUT035,2033.0908940030818
NCP29,OUT045,961.1286743446284
FDE09,OUT018,2079.9196732552277
NCU06,OUT027,5069.017082227536
FDT19,OUT010,869.3976075588052
DRF15,OUT017,2232.836133423805
DRI51,OUT013,2512.2472722616303
NCX54,OUT013,1610.0625913696913
DRE01,OUT013,3690.3262242801093
NCB07,OUT045,3067.746154760498
FDU50,OUT035,1521.1024911804873
FDG40,OUT035,637.3909912229644
FDW10,OUT018,2886.3452705192303
FDX51,OUT013,3086.7359547136402
NCP17,OUT045,527.1509462599178
FDP21,OUT035,3094.229381266706
FDL04,OUT045,1660.9381990361617
FDV23,OUT013,1723.0267897515032
FDF24,OUT046,1587.6158923813794
FDH56,OUT027,3410.7351899669147
FDB51,OUT049,1040.796249449116
FDI58,OUT027,2934.775780860369
FDR20,OUT013,500.0713218678869
FDC51,OUT018,2220.868687431941
FDB16,OUT027,2759.198976306251
FDE40,OUT049,980.7733349660256
NCM17,OUT035,680.4038344370788
FDU56,OUT035,2796.4970804129052
FDS32,OUT019,842.8093815465179
FDX02,OUT049,3538.6080878708017
FDT39,OUT027,4058.7720339631114
FDE35,OUT017,631.9363838216914
NCI42,OUT019,1970.800414602398
DRL23,OUT046,1963.104966861927
FDA10,OUT046,1921.9193044062743
FDA11,OUT013,1513.2979730947816
NCM06,OUT046,2636.402008368472
NCT05,OUT035,3927.6816116387936
NCQ02,OUT010,977.559067263024
NCY06,OUT049,2164.5089794720834
FDY56,OUT035,3627.6077520060817
FDL02,OUT035,1658.4186660668329
NCI06,OUT035,2862.8038956569635
FDQ14,OUT045,2476.960720417875
FDQ12,OUT017,3506.6478066833733
FDP36,OUT046,50.6909051380905
FDK21,OUT027,5440.373600717775
FDO40,OUT045,2372.754440567155
NCK54,OUT019,1452.6960238661036
FDY09,OUT018,3096.1746151993357
NCW30,OUT049,4143.386610871852
NCC55,OUT027,1958.1609689582463
FDE58,OUT018,1595.7283478700779
FDR39,OUT013,2716.6842909015822
FDU28,OUT049,3044.4472337342922
FDH08,OUT017,3522.164940111623
FDG35,OUT045,2528.8690922812257
FDG22,OUT049,786.4980751082167
FDC34,OUT035,2421.2900971725203
FDP15,OUT018,3991.716828918681
FDK34,OUT010,1766.8110268057728
FDU45,OUT035,1959.700352070274
FDQ04,OUT027,2070.7571948182376
FDX22,OUT018,3801.605767283717
FDB45,OUT017,1503.4328266320733
NCH43,OUT027,4962.3218828566605
DRE60,OUT046,3703.704276633697
FDD17,OUT027,5154.126053484581
NCM54,OUT017,1789.9430507960549
NCH55,OUT013,1926.4119989994233
NCT06,OUT017,2284.500804006027
FDA48,OUT027,4799.13214857217
FDY58,OUT027,5143.96576925279
FDO25,OUT045,3298.686571288843
FDN50,OUT045,1472.5818495226165
FDH35,OUT035,2404.144488214383
FDK09,OUT045,3645.670488673655
FDO16,OUT013,1306.967393515338
FDW11,OUT045,1061.9626152946294
FDU47,OUT027,3592.143260131169
NCQ42,OUT010,225.319623867712
FDK55,OUT027,2918.6078255525754
FDN08,OUT049,1849.3391704574594
FDT57,OUT045,3779.0508576130087
FDJ12,OUT018,3670.1187023362554
DRL59,OUT017,747.3718295771732
NCN53,OUT046,899.3686452071789
FDO51,OUT010,-1203.4079321616687
FDK56,OUT017,2422.426304845997
FDY12,OUT035,664.2936248231999
