Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY56,OUT045,4109.900606217616
DRC13,OUT013,1936.5082478260865
NCV29,OUT017,2736.9684298755196
FDR24,OUT049,1443.524701863354
FDZ34,OUT018,3087.507511282049
FDP37,OUT035,2054.2157066202085
FDX08,OUT027,5669.163351428571
FDS57,OUT045,2054.2157066202085
NCG18,OUT049,1740.9861528571435
FDK25,OUT018,2346.648786938778
FDH53,OUT049,1248.2233455555556
DRI59,OUT018,3327.9525829268296
FDA52,OUT046,2736.9684298755196
FDT20,OUT010,130.33349056603777
FDE36,OUT019,384.4886739837401
FDI24,OUT017,2997.407679041917
FDB28,OUT018,3087.507511282049
FDV11,OUT017,2736.9684298755196
FDP01,OUT046,2539.394235877861
FDD34,OUT027,4117.317712631578
FDJ50,OUT027,1378.2631852760744
FDZ44,OUT013,1874.4309598591553
DRO59,OUT035,1103.1862133333336
DRB48,OUT045,643.5588362068964
FDR21,OUT018,2736.9684298755196
NCE42,OUT010,542.9755395973152
FDO23,OUT046,1364.0491539906106
NCE30,OUT018,3327.9525829268296
FDQ22,OUT035,643.5588362068964
FDY01,OUT045,1874.4309598591553
FDS08,OUT017,2736.9684298755196
FDG28,OUT018,3327.9525829268296
FDQ51,OUT018,754.5960957264954
FDB05,OUT017,4425.298447058823
FDO56,OUT049,1874.4309598591553
FDE02,OUT018,1248.2233455555556
FDN45,OUT017,3593.141235125451
FDS09,OUT013,754.5960957264954
NCA54,OUT018,3389.226979354837
FDP09,OUT010,542.9755395973152
FDC53,OUT045,1517.634856621005
NCM55,OUT017,3087.507511282049
FDL09,OUT018,2346.648786938778
FDA11,OUT019,230.00859181286557
FDA50,OUT045,1517.634856621005
FDC23,OUT017,2736.9684298755196
FDE22,OUT049,2811.1814032128523
FDD23,OUT046,3087.507511282049
NCA29,OUT049,2997.407679041917
FDK38,OUT046,2384.015126168225
DRC13,OUT046,2202.29902011173
NCP43,OUT049,2736.9684298755196
FDX28,OUT049,1517.634856621005
FDF08,OUT049,1248.2233455555556
FDZ33,OUT046,2539.394235877861
FDD10,OUT049,2736.9684298755196
FDO58,OUT017,2811.1814032128523
FDI50,OUT017,4109.900606217616
FDO58,OUT045,2811.1814032128523
FDX08,OUT013,3389.226979354837
NCK17,OUT010,130.33349056603777
FDF39,OUT035,4425.298447058823
FDU45,OUT010,286.4177705128206
NCJ18,OUT018,1874.4309598591553
DRC27,OUT019,542.9755395973152
DRC25,OUT035,1364.0491539906106
FDU59,OUT035,2384.015126168225
FDU28,OUT035,2880.9695613636386
NCP30,OUT046,643.5588362068964
FDB39,OUT018,876.3205797979801
FDE41,OUT013,1248.2233455555556
DRH11,OUT010,130.33349056603777
FDA58,OUT045,3593.141235125451
FDU50,OUT046,1874.4309598591553
FDM34,OUT013,1936.5082478260865
FDM44,OUT027,2513.0798546666674
FDR39,OUT045,2880.9695613636386
FDM25,OUT045,2736.9684298755196
FDQ49,OUT049,2539.394235877861
DRH25,OUT018,876.3205797979801
FDM09,OUT027,4117.317712631578
FDL44,OUT019,384.4886739837401
NCR42,OUT018,544.79085
DRL59,OUT046,876.3205797979801
FDX43,OUT013,2346.648786938778
DRK47,OUT010,542.9755395973152
FDU48,OUT018,1936.5082478260865
FDY12,OUT045,754.5960957264954
NCN43,OUT018,1936.5082478260865
NCM55,OUT018,3389.226979354837
FDQ21,OUT027,3175.335988157896
FDX13,OUT035,4425.298447058823
NCK30,OUT027,5669.163351428571
FDG20,OUT049,2736.9684298755196
DRG27,OUT017,544.79085
FDY14,OUT018,3327.9525829268296
FDP59,OUT035,1740.9861528571435
FDU60,OUT017,2811.1814032128523
NCC18,OUT019,384.4886739837401
DRJ39,OUT017,3753.0000993630574
FDS07,OUT049,1874.4309598591553
FDM08,OUT027,5669.163351428571
FDP51,OUT045,2054.2157066202085
FDU16,OUT035,1364.0491539906106
FDH12,OUT013,1583.2724
DRE48,OUT010,542.9755395973152
NCL42,OUT027,5669.163351428571
FDR21,OUT045,2736.9684298755196
NCW29,OUT035,2202.29902011173
FDO11,OUT013,4425.298447058823
NCM31,OUT049,2054.2157066202085
FDV35,OUT019,384.4886739837401
FDF58,OUT017,876.3205797979801
NCE43,OUT049,2811.1814032128523
FDA02,OUT035,2539.394235877861
DRL37,OUT010,130.33349056603777
FDR24,OUT018,1248.2233455555556
FDW59,OUT049,1248.2233455555556
FDS22,OUT049,643.5588362068964
FDW24,OUT017,754.5960957264954
FDU24,OUT035,1517.634856621005
FDA21,OUT027,5669.163351428571
FDH58,OUT027,3175.335988157896
FDW36,OUT018,1583.2724
FDI45,OUT027,4117.317712631578
FDU01,OUT018,2880.9695613636386
FDF35,OUT027,3175.335988157896
FDU43,OUT019,542.9755395973152
FDE24,OUT019,384.4886739837401
FDK50,OUT049,2384.015126168225
FDG31,OUT045,1103.1862133333336
FDC60,OUT045,1443.524701863354
FDL36,OUT013,1443.524701863354
FDP21,OUT013,3087.507511282049
FDW16,OUT045,1443.524701863354
FDX02,OUT017,3753.0000993630574
FDQ58,OUT027,4117.317712631578
FDT51,OUT046,1740.9861528571435
FDD59,OUT049,1248.2233455555556
NCM42,OUT018,1740.9861528571435
FDA57,OUT018,544.79085
FDZ48,OUT035,1583.2724
FDE46,OUT045,2539.394235877861
NCZ30,OUT019,286.4177705128206
FDB56,OUT017,3087.507511282049
FDA25,OUT027,2513.0798546666674
FDD20,OUT013,1936.5082478260865
FDL25,OUT013,1248.2233455555556
NCO18,OUT049,2736.9684298755196
FDJ45,OUT017,544.79085
FDR12,OUT035,2811.1814032128523
NCF19,OUT010,130.33349056603777
FDK25,OUT046,2811.1814032128523
NCR17,OUT046,1874.4309598591553
FDC52,OUT046,2539.394235877861
NCA54,OUT017,3389.226979354837
FDR45,OUT010,542.9755395973152
NCM19,OUT049,1874.4309598591553
FDF39,OUT027,5669.163351428571
FDX23,OUT049,1517.634856621005
FDD58,OUT027,2513.0798546666674
FDX28,OUT013,1583.2724
NCD31,OUT013,2346.648786938778
FDU57,OUT018,2346.648786938778
FDI27,OUT046,754.5960957264954
NCM42,OUT046,1740.9861528571435
FDD32,OUT027,2513.0798546666674
FDI34,OUT013,3593.141235125451
NCM29,OUT049,2202.29902011173
FDG46,OUT018,1874.4309598591553
DRC01,OUT010,130.33349056603777
FDB15,OUT027,5669.163351428571
NCA17,OUT027,4117.317712631578
FDF10,OUT046,2539.394235877861
FDR26,OUT027,5669.163351428571
FDI02,OUT049,1740.9861528571435
NCM54,OUT010,286.4177705128206
FDF14,OUT013,2346.648786938778
FDJ33,OUT010,286.4177705128206
FDM20,OUT035,4109.900606217616
FDC03,OUT027,5669.163351428571
NCX05,OUT046,1874.4309598591553
NCM41,OUT027,2513.0798546666674
NCU29,OUT010,384.4886739837401
FDQ59,OUT017,1364.0491539906106
FDH46,OUT010,230.00859181286557
FDH09,OUT013,754.5960957264954
NCD06,OUT045,754.5960957264954
FDC15,OUT035,2539.394235877861
DRD37,OUT027,1378.2631852760744
FDT28,OUT027,4117.317712631578
FDR28,OUT027,4117.317712631578
FDT38,OUT017,1364.0491539906106
FDV34,OUT027,1378.2631852760744
FDY52,OUT035,876.3205797979801
FDB34,OUT013,1248.2233455555556
DRL23,OUT018,1583.2724
DRB24,OUT046,2384.015126168225
FDJ50,OUT046,876.3205797979801
FDQ49,OUT035,2539.394235877861
FDP20,OUT035,2054.2157066202085
FDV19,OUT027,4117.317712631578
NCR54,OUT045,3087.507511282049
FDO09,OUT010,542.9755395973152
FDS57,OUT018,1936.5082478260865
FDN10,OUT049,1874.4309598591553
FDV23,OUT049,2054.2157066202085
FDY28,OUT049,3593.141235125451
DRG51,OUT013,2346.648786938778
FDD45,OUT019,230.00859181286557
NCL18,OUT027,5669.163351428571
NCM29,OUT013,1936.5082478260865
FDF17,OUT027,5669.163351428571
FDE22,OUT017,2811.1814032128523
FDQ22,OUT017,544.79085
FDS01,OUT013,2736.9684298755196
FDW35,OUT027,1378.2631852760744
FDJ33,OUT046,2054.2157066202085
NCF54,OUT035,2997.407679041917
FDE09,OUT013,1583.2724
NCE06,OUT045,2384.015126168225
DRH49,OUT049,1248.2233455555556
FDY43,OUT045,2811.1814032128523
NCT05,OUT017,4425.298447058823
FDZ34,OUT045,3087.507511282049
FDL38,OUT017,1443.524701863354
FDZ31,OUT017,3087.507511282049
FDR14,OUT035,876.3205797979801
NCN54,OUT049,1443.524701863354
NCC42,OUT027,3175.335988157896
FDK08,OUT017,1517.634856621005
FDP59,OUT013,1740.9861528571435
FDV22,OUT035,2811.1814032128523
FDD33,OUT035,3593.141235125451
DRE60,OUT027,5669.163351428571
FDK52,OUT046,3593.141235125451
FDA02,OUT017,2539.394235877861
FDM56,OUT049,1583.2724
FDE57,OUT035,2202.29902011173
FDM32,OUT045,1364.0491539906106
NCQ30,OUT027,3175.335988157896
FDQ27,OUT027,2513.0798546666674
FDT60,OUT027,3175.335988157896
FDU43,OUT049,4109.900606217616
NCO55,OUT035,1740.9861528571435
FDG02,OUT045,3087.507511282049
FDJ28,OUT013,3087.507511282049
FDP40,OUT045,1740.9861528571435
FDJ38,OUT045,3087.507511282049
NCC54,OUT017,3593.141235125451
NCZ41,OUT046,2054.2157066202085
FDK38,OUT019,384.4886739837401
FDU52,OUT013,2346.648786938778
FDC40,OUT046,1103.1862133333336
NCR30,OUT017,1103.1862133333336
NCN18,OUT017,1740.9861528571435
FDB50,OUT035,1443.524701863354
FDG04,OUT013,3087.507511282049
FDR26,OUT035,2736.9684298755196
NCT17,OUT018,3087.507511282049
FDX35,OUT027,5669.163351428571
FDS12,OUT046,2054.2157066202085
NCZ29,OUT027,3175.335988157896
FDB38,OUT010,384.4886739837401
FDP12,OUT013,544.79085
FDP22,OUT046,754.5960957264954
FDS26,OUT018,3327.9525829268296
FDR52,OUT046,3087.507511282049
DRJ13,OUT046,2811.1814032128523
FDU48,OUT027,3175.335988157896
FDE29,OUT035,876.3205797979801
NCT29,OUT049,2054.2157066202085
DRK37,OUT018,3087.507511282049
FDK55,OUT046,1443.524701863354
FDR07,OUT046,1517.634856621005
FDO21,OUT027,5669.163351428571
FDK46,OUT049,4027.3409750000005
FDB12,OUT045,1740.9861528571435
FDT31,OUT027,5669.163351428571
FDJ33,OUT045,2054.2157066202085
FDC26,OUT027,3175.335988157896
NCQ02,OUT045,3087.507511282049
FDP08,OUT010,542.9755395973152
FDB11,OUT027,5669.163351428571
FDV55,OUT013,2346.648786938778
FDW20,OUT049,2202.29902011173
NCJ18,OUT019,286.4177705128206
FDC41,OUT018,1103.1862133333336
FDE14,OUT027,2513.0798546666674
FDG35,OUT013,2736.9684298755196
FDF45,OUT035,876.3205797979801
FDS19,OUT027,2513.0798546666674
FDS58,OUT019,384.4886739837401
FDA26,OUT017,3593.141235125451
FDM32,OUT049,1248.2233455555556
FDL45,OUT046,2202.29902011173
FDZ55,OUT049,2384.015126168225
FDY37,OUT049,2202.29902011173
FDO46,OUT046,3087.507511282049
FDQ60,OUT046,2054.2157066202085
FDA19,OUT018,1936.5082478260865
FDL15,OUT046,2539.394235877861
FDM10,OUT018,3327.9525829268296
NCL05,OUT017,544.79085
DRK49,OUT010,130.33349056603777
NCE18,OUT027,5669.163351428571
FDG40,OUT049,643.5588362068964
DRI59,OUT045,3753.0000993630574
FDK28,OUT035,4425.298447058823
NCD06,OUT019,130.33349056603777
FDO11,OUT019,542.9755395973152
FDK27,OUT046,1874.4309598591553
FDT43,OUT027,1378.2631852760744
FDD38,OUT018,1740.9861528571435
FDA16,OUT049,3753.0000993630574
FDL14,OUT027,4117.317712631578
NCM17,OUT049,643.5588362068964
FDD20,OUT045,2202.29902011173
FDA40,OUT045,1364.0491539906106
FDL43,OUT045,1443.524701863354
FDV15,OUT045,1583.2724
FDE52,OUT046,1364.0491539906106
NCL17,OUT010,384.4886739837401
NCJ31,OUT045,3593.141235125451
FDR60,OUT045,1364.0491539906106
NCA18,OUT035,1874.4309598591553
FDS21,OUT027,1378.2631852760744
FDW09,OUT035,1364.0491539906106
FDL26,OUT035,2539.394235877861
FDS47,OUT018,1248.2233455555556
FDC39,OUT046,3593.141235125451
FDT51,OUT035,1740.9861528571435
FDK40,OUT035,4425.298447058823
NCG19,OUT045,3593.141235125451
FDZ07,OUT046,876.3205797979801
FDF08,OUT027,2513.0798546666674
FDO04,OUT013,876.3205797979801
FDK41,OUT018,1443.524701863354
FDP15,OUT049,4027.3409750000005
NCD43,OUT018,1740.9861528571435
NCP18,OUT013,2346.648786938778
FDZ51,OUT046,1364.0491539906106
DRH13,OUT035,1583.2724
FDF38,OUT045,643.5588362068964
NCI43,OUT045,754.5960957264954
FDM38,OUT027,1378.2631852760744
FDS03,OUT013,1103.1862133333336
DRJ47,OUT017,2997.407679041917
FDT50,OUT010,230.00859181286557
FDV02,OUT046,2997.407679041917
NCG18,OUT017,1740.9861528571435
FDW52,OUT046,2811.1814032128523
FDS40,OUT035,643.5588362068964
FDN31,OUT017,3087.507511282049
FDA37,OUT045,2054.2157066202085
FDA15,OUT046,4027.3409750000005
FDL39,OUT046,3389.226979354837
FDJ53,OUT045,2054.2157066202085
FDX22,OUT013,3753.0000993630574
NCZ42,OUT045,4109.900606217616
FDD56,OUT027,4117.317712631578
FDD40,OUT017,2880.9695613636386
FDS50,OUT013,3753.0000993630574
NCN14,OUT013,2880.9695613636386
FDT15,OUT013,3389.226979354837
NCS18,OUT027,3175.335988157896
NCO26,OUT010,286.4177705128206
FDF58,OUT018,876.3205797979801
NCB19,OUT013,1443.524701863354
FDH26,OUT017,2202.29902011173
DRB24,OUT027,4117.317712631578
FDA49,OUT018,1443.524701863354
FDB32,OUT045,1517.634856621005
FDI36,OUT017,3087.507511282049
NCA17,OUT010,384.4886739837401
FDH22,OUT013,1936.5082478260865
NCM26,OUT018,2346.648786938778
FDT15,OUT027,5669.163351428571
FDB16,OUT018,1248.2233455555556
NCP54,OUT027,3175.335988157896
FDJ36,OUT013,1740.9861528571435
FDO28,OUT045,2054.2157066202085
FDU09,OUT013,876.3205797979801
FDF29,OUT017,2202.29902011173
FDY08,OUT013,1936.5082478260865
DRJ59,OUT018,544.79085
FDT23,OUT027,2513.0798546666674
FDU15,OUT018,544.79085
FDT47,OUT013,1517.634856621005
FDI53,OUT019,384.4886739837401
FDR59,OUT018,3327.9525829268296
FDD53,OUT035,643.5588362068964
FDY51,OUT017,3593.141235125451
FDT04,OUT049,643.5588362068964
FDU51,OUT049,2736.9684298755196
FDG14,OUT035,2539.394235877861
NCU06,OUT045,3593.141235125451
DRG25,OUT046,3087.507511282049
DRH49,OUT035,1364.0491539906106
FDN15,OUT035,2202.29902011173
FDL43,OUT018,1103.1862133333336
NCT18,OUT049,3389.226979354837
NCB31,OUT013,4425.298447058823
FDK57,OUT035,1874.4309598591553
FDY04,OUT019,384.4886739837401
NCP54,OUT046,2202.29902011173
FDF41,OUT013,3593.141235125451
FDM01,OUT045,1740.9861528571435
FDW03,OUT045,1740.9861528571435
FDF28,OUT045,2202.29902011173
FDY37,OUT017,2202.29902011173
FDQ03,OUT017,3593.141235125451
FDP51,OUT027,3175.335988157896
FDJ40,OUT017,1740.9861528571435
FDC32,OUT049,1443.524701863354
DRI49,OUT027,2513.0798546666674
NCW54,OUT017,876.3205797979801
FDF09,OUT017,544.79085
FDP45,OUT018,3327.9525829268296
DRJ23,OUT018,2880.9695613636386
FDS59,OUT017,1740.9861528571435
FDY08,OUT046,2054.2157066202085
FDX16,OUT049,2539.394235877861
FDY16,OUT018,2880.9695613636386
FDK32,OUT035,2539.394235877861
FDQ22,OUT013,544.79085
NCC31,OUT018,2346.648786938778
FDG58,OUT049,2539.394235877861
DRF48,OUT013,3087.507511282049
DRH36,OUT049,1103.1862133333336
NCR30,OUT035,1103.1862133333336
FDB03,OUT019,542.9755395973152
FDZ28,OUT027,3175.335988157896
FDR35,OUT017,3087.507511282049
DRD15,OUT027,5669.163351428571
FDJ33,OUT019,286.4177705128206
FDA56,OUT010,286.4177705128206
FDP56,OUT046,754.5960957264954
NCT30,OUT046,754.5960957264954
FDK15,OUT017,1583.2724
FDH44,OUT018,2346.648786938778
FDV01,OUT013,2346.648786938778
DRG03,OUT017,2539.394235877861
FDG50,OUT027,2513.0798546666674
FDR16,OUT010,542.9755395973152
FDZ60,OUT046,1583.2724
DRG03,OUT045,2539.394235877861
FDS56,OUT018,3327.9525829268296
FDU33,OUT045,754.5960957264954
DRD27,OUT035,1517.634856621005
FDW22,OUT046,3753.0000993630574
DRA24,OUT045,2811.1814032128523
FDF38,OUT049,643.5588362068964
FDX48,OUT013,2346.648786938778
FDS58,OUT018,2346.648786938778
FDC32,OUT046,1443.524701863354
NCQ29,OUT045,4027.3409750000005
DRK39,OUT018,1248.2233455555556
NCS38,OUT017,1874.4309598591553
DRO47,OUT013,1583.2724
DRG27,OUT027,1378.2631852760744
FDC57,OUT027,5669.163351428571
FDS55,OUT046,2384.015126168225
NCJ06,OUT018,1936.5082478260865
FDO01,OUT019,286.4177705128206
NCM55,OUT045,3087.507511282049
FDC52,OUT049,2539.394235877861
FDQ15,OUT045,1364.0491539906106
NCT30,OUT027,1378.2631852760744
NCR42,OUT027,1378.2631852760744
FDD28,OUT035,876.3205797979801
FDQ34,OUT049,1583.2724
FDZ12,OUT027,3175.335988157896
DRE13,OUT019,230.00859181286557
NCN07,OUT019,286.4177705128206
FDM28,OUT035,3389.226979354837
FDI10,OUT017,2997.407679041917
FDQ25,OUT013,2346.648786938778
FDA38,OUT010,542.9755395973152
DRI13,OUT049,3753.0000993630574
FDY20,OUT027,2513.0798546666674
NCZ53,OUT035,3087.507511282049
NCM31,OUT013,2346.648786938778
DRB01,OUT017,3087.507511282049
DRF37,OUT046,4027.3409750000005
NCF42,OUT049,2736.9684298755196
FDF16,OUT018,2346.648786938778
FDB41,OUT013,754.5960957264954
FDR34,OUT013,4109.900606217616
FDR15,OUT018,2346.648786938778
NCV42,OUT019,286.4177705128206
FDW51,OUT035,3593.141235125451
FDU36,OUT017,1517.634856621005
FDX60,OUT049,1248.2233455555556
FDY03,OUT035,1874.4309598591553
FDW55,OUT045,4109.900606217616
FDT01,OUT010,542.9755395973152
FDG58,OUT013,2346.648786938778
FDK21,OUT017,4425.298447058823
NCS41,OUT019,542.9755395973152
FDS10,OUT045,2880.9695613636386
NCT53,OUT046,2384.015126168225
FDJ28,OUT018,3087.507511282049
FDX44,OUT045,1443.524701863354
FDT20,OUT018,544.79085
FDO44,OUT017,1583.2724
NCX17,OUT049,3593.141235125451
FDY01,OUT017,1874.4309598591553
FDJ12,OUT027,5669.163351428571
DRK35,OUT018,544.79085
FDD47,OUT019,384.4886739837401
NCM53,OUT035,1740.9861528571435
FDO45,OUT013,1248.2233455555556
NCM42,OUT010,230.00859181286557
FDE04,OUT046,2736.9684298755196
NCI30,OUT027,5669.163351428571
FDZ19,OUT013,2997.407679041917
FDW57,OUT013,2736.9684298755196
FDA25,OUT013,1740.9861528571435
FDT22,OUT046,876.3205797979801
FDP51,OUT013,1874.4309598591553
FDD48,OUT027,3175.335988157896
FDY39,OUT035,3389.226979354837
FDO48,OUT010,542.9755395973152
FDD23,OUT027,5669.163351428571
DRN35,OUT027,1378.2631852760744
FDT01,OUT035,3593.141235125451
FDC20,OUT010,130.33349056603777
DRJ35,OUT035,876.3205797979801
FDB32,OUT046,1443.524701863354
FDL24,OUT046,2997.407679041917
NCV42,OUT035,1874.4309598591553
FDZ46,OUT046,1583.2724
FDC15,OUT013,2346.648786938778
FDD08,OUT019,130.33349056603777
FDY50,OUT049,1248.2233455555556
FDD36,OUT013,1874.4309598591553
FDG57,OUT027,1378.2631852760744
FDL21,OUT018,544.79085
FDN16,OUT027,2513.0798546666674
FDJ09,OUT027,1378.2631852760744
FDS01,OUT010,384.4886739837401
FDV33,OUT017,4425.298447058823
DRE12,OUT017,1874.4309598591553
FDR07,OUT013,1517.634856621005
FDP48,OUT010,542.9755395973152
NCB55,OUT035,876.3205797979801
FDQ08,OUT013,876.3205797979801
FDR34,OUT035,4109.900606217616
FDO33,OUT046,1583.2724
FDP13,OUT045,643.5588362068964
FDX12,OUT049,4109.900606217616
NCT06,OUT049,2811.1814032128523
FDR16,OUT019,542.9755395973152
FDE36,OUT046,2384.015126168225
FDZ36,OUT049,3389.226979354837
FDV13,OUT045,1364.0491539906106
NCZ17,OUT035,643.5588362068964
FDU56,OUT045,3389.226979354837
FDM09,OUT035,2997.407679041917
FDV02,OUT017,2997.407679041917
FDS34,OUT018,1874.4309598591553
FDA11,OUT049,1517.634856621005
FDP09,OUT017,3753.0000993630574
FDB29,OUT027,3175.335988157896
FDT19,OUT017,2997.407679041917
DRH15,OUT017,544.79085
FDY38,OUT046,3593.141235125451
FDF14,OUT027,4117.317712631578
FDN48,OUT010,230.00859181286557
FDQ12,OUT013,4109.900606217616
NCJ43,OUT045,2997.407679041917
FDE17,OUT019,384.4886739837401
FDB05,OUT035,4425.298447058823
FDH10,OUT045,2880.9695613636386
NCR06,OUT017,544.79085
FDU32,OUT018,1936.5082478260865
FDD56,OUT049,2997.407679041917
FDO36,OUT018,2880.9695613636386
FDH16,OUT010,230.00859181286557
FDX10,OUT018,544.79085
FDZ37,OUT017,1364.0491539906106
FDU31,OUT010,542.9755395973152
DRC49,OUT049,2054.2157066202085
FDL15,OUT045,2539.394235877861
FDN32,OUT019,542.9755395973152
DRH59,OUT027,1378.2631852760744
NCU29,OUT049,2384.015126168225
FDR37,OUT019,542.9755395973152
FDS14,OUT018,2346.648786938778
FDU02,OUT027,5669.163351428571
FDJ08,OUT035,3087.507511282049
NCZ06,OUT045,4027.3409750000005
FDO31,OUT049,1443.524701863354
FDH31,OUT018,1740.9861528571435
FDS58,OUT017,2811.1814032128523
NCA53,OUT027,1378.2631852760744
FDF50,OUT046,3087.507511282049
NCW42,OUT049,3753.0000993630574
NCQ17,OUT045,2539.394235877861
FDK51,OUT018,3327.9525829268296
NCW41,OUT010,384.4886739837401
NCR29,OUT017,876.3205797979801
FDB08,OUT019,384.4886739837401
FDA40,OUT027,2513.0798546666674
FDL14,OUT018,2346.648786938778
FDB47,OUT046,3593.141235125451
FDO03,OUT035,4109.900606217616
DRK13,OUT019,542.9755395973152
FDX13,OUT010,542.9755395973152
FDF52,OUT046,3389.226979354837
FDT11,OUT013,3087.507511282049
FDB08,OUT013,2346.648786938778
FDQ28,OUT018,2346.648786938778
FDD29,OUT045,4027.3409750000005
NCQ29,OUT027,5669.163351428571
NCO02,OUT013,1103.1862133333336
FDR56,OUT010,542.9755395973152
NCM54,OUT049,2054.2157066202085
FDP51,OUT035,1874.4309598591553
FDT38,OUT013,1248.2233455555556
FDZ20,OUT018,3327.9525829268296
FDJ53,OUT013,1936.5082478260865
FDX13,OUT049,4027.3409750000005
FDP58,OUT035,3593.141235125451
NCK31,OUT019,130.33349056603777
FDA35,OUT018,1936.5082478260865
FDV37,OUT018,3087.507511282049
NCO07,OUT027,5669.163351428571
FDA20,OUT045,3087.507511282049
FDZ59,OUT035,2384.015126168225
NCY17,OUT017,544.79085
FDQ28,OUT035,2539.394235877861
FDV35,OUT017,2539.394235877861
FDQ36,OUT013,544.79085
FDD34,OUT018,2346.648786938778
FDK51,OUT045,4027.3409750000005
FDV31,OUT035,2736.9684298755196
FDR04,OUT035,1517.634856621005
FDR14,OUT049,876.3205797979801
DRC36,OUT010,384.4886739837401
FDE39,OUT019,286.4177705128206
FDP57,OUT049,1583.2724
FDE57,OUT046,2202.29902011173
NCN18,OUT046,1740.9861528571435
NCQ05,OUT018,2346.648786938778
FDW47,OUT035,2054.2157066202085
FDV46,OUT035,2202.29902011173
NCP29,OUT045,1103.1862133333336
FDE09,OUT018,1583.2724
NCU06,OUT027,5669.163351428571
FDT19,OUT010,384.4886739837401
DRF15,OUT017,2539.394235877861
DRI51,OUT013,2346.648786938778
NCX54,OUT013,1740.9861528571435
DRE01,OUT013,3593.141235125451
NCB07,OUT045,2880.9695613636386
FDU50,OUT035,1874.4309598591553
FDG40,OUT035,643.5588362068964
FDW10,OUT018,2736.9684298755196
FDX51,OUT013,3087.507511282049
NCP17,OUT045,1103.1862133333336
FDP21,OUT035,3087.507511282049
FDL04,OUT045,1583.2724
FDV23,OUT013,1936.5082478260865
FDF24,OUT046,1364.0491539906106
FDH56,OUT027,3175.335988157896
FDB51,OUT049,876.3205797979801
FDI58,OUT027,2513.0798546666674
FDR20,OUT013,754.5960957264954
FDC51,OUT018,1936.5082478260865
FDB16,OUT027,2513.0798546666674
FDE40,OUT049,876.3205797979801
NCM17,OUT035,643.5588362068964
FDU56,OUT035,3389.226979354837
FDS32,OUT019,286.4177705128206
FDX02,OUT049,3753.0000993630574
FDT39,OUT027,4117.317712631578
FDE35,OUT017,876.3205797979801
NCI42,OUT019,542.9755395973152
DRL23,OUT046,1583.2724
FDA10,OUT046,2054.2157066202085
FDA11,OUT013,1517.634856621005
NCM06,OUT046,2384.015126168225
NCT05,OUT035,4425.298447058823
NCQ02,OUT010,542.9755395973152
NCY06,OUT049,2054.2157066202085
FDY56,OUT035,3753.0000993630574
FDL02,OUT035,1740.9861528571435
NCI06,OUT035,2736.9684298755196
FDQ14,OUT045,2539.394235877861
FDQ12,OUT017,4109.900606217616
FDP36,OUT046,754.5960957264954
FDK21,OUT027,5669.163351428571
FDO40,OUT045,2539.394235877861
NCK54,OUT019,286.4177705128206
FDY09,OUT018,2736.9684298755196
NCW30,OUT049,4027.3409750000005
NCC55,OUT027,1378.2631852760744
FDE58,OUT018,1874.4309598591553
FDR39,OUT013,2880.9695613636386
FDU28,OUT049,2880.9695613636386
FDH08,OUT017,4109.900606217616
FDG35,OUT045,2736.9684298755196
FDG22,OUT049,643.5588362068964
FDC34,OUT035,2811.1814032128523
FDP15,OUT018,3327.9525829268296
FDK34,OUT010,542.9755395973152
FDU45,OUT035,1874.4309598591553
FDQ04,OUT027,1378.2631852760744
FDX22,OUT018,3327.9525829268296
FDB45,OUT017,1583.2724
NCH43,OUT027,5669.163351428571
DRE60,OUT046,3593.141235125451
FDD17,OUT027,5669.163351428571
NCM54,OUT017,2054.2157066202085
NCH55,OUT013,1936.5082478260865
NCT06,OUT017,2811.1814032128523
FDA48,OUT027,5669.163351428571
FDY58,OUT027,5669.163351428571
FDO25,OUT045,3593.141235125451
FDN50,OUT045,1517.634856621005
FDH35,OUT035,2811.1814032128523
FDK09,OUT045,3593.141235125451
FDO16,OUT013,1248.2233455555556
FDW11,OUT045,1103.1862133333336
FDU47,OUT027,3175.335988157896
NCQ42,OUT010,286.4177705128206
FDK55,OUT027,2513.0798546666674
FDN08,OUT049,1874.4309598591553
FDT57,OUT045,4109.900606217616
FDJ12,OUT018,3327.9525829268296
DRL59,OUT017,754.5960957264954
NCN53,OUT046,643.5588362068964
FDO51,OUT010,130.33349056603777
FDK56,OUT017,3087.507511282049
FDY12,OUT035,876.3205797979801
FDU15,OUT035,643.5588362068964
FDQ19,OUT046,4109.900606217616
DRF15,OUT045,2539.394235877861
DRE25,OUT019,230.00859181286557
FDK57,OUT018,1874.4309598591553
FDD33,OUT010,542.9755395973152
FDR34,OUT027,5669.163351428571
FDU04,OUT045,2202.29902011173
FDE35,OUT019,130.33349056603777
NCD31,OUT035,2811.1814032128523
FDJ56,OUT035,1583.2724
NCU53,OUT046,2384.015126168225
FDD39,OUT035,3593.141235125451
NCU17,OUT019,230.00859181286557
FDJ20,OUT046,2054.2157066202085
NCW41,OUT018,2346.648786938778
FDL52,OUT035,643.5588362068964
FDS39,OUT035,2202.29902011173
DRJ47,OUT045,2997.407679041917
FDP13,OUT010,130.33349056603777
DRK39,OUT010,230.00859181286557
FDF28,OUT010,286.4177705128206
FDB09,OUT045,2054.2157066202085
FDM51,OUT046,1517.634856621005
