Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2644.477842708332
DRG39,OUT035,935.0323883040932
FDU32,OUT049,2283.67104137931
FDY27,OUT049,3259.562084905661
NCP54,OUT013,1863.3331344827575
NCZ41,OUT049,1863.3331344827575
DRL49,OUT013,2235.530028
FDI05,OUT018,1296.384578378378
FDY56,OUT045,3643.5197259842503
DRC13,OUT013,2137.240379831932
NCV29,OUT017,3259.562084905661
FDR24,OUT049,1458.4550080536917
FDZ34,OUT018,2893.8398258992797
FDP37,OUT035,2041.5211392857148
FDX08,OUT027,5329.314724444443
FDS57,OUT045,2235.530028
NCG18,OUT049,1682.2122382352943
FDK25,OUT018,2232.847021848739
FDH53,OUT049,1251.5701536082477
DRI59,OUT018,3327.9525829268273
FDA52,OUT046,2778.589317525773
FDT20,OUT010,92.67548155339804
FDE36,OUT019,425.93559145299156
FDI24,OUT017,2778.589317525773
FDB28,OUT018,2893.8398258992797
FDV11,OUT017,2552.0052351851855
FDP01,OUT046,2453.747700699301
FDD34,OUT027,4117.3177126315795
FDJ50,OUT027,1378.2631852760742
FDZ44,OUT013,2042.4213960000002
DRO59,OUT035,1103.1862133333332
DRB48,OUT045,677.1027476190474
FDR21,OUT018,2778.589317525773
NCE42,OUT010,584.7577647727275
FDO23,OUT046,1436.1705479999998
NCE30,OUT018,3327.9525829268273
FDQ22,OUT035,583.8145788617885
FDY01,OUT045,1796.0488656488549
FDS08,OUT017,2778.589317525773
FDG28,OUT018,3327.9525829268273
FDQ51,OUT018,711.062820869565
FDB05,OUT017,4433.304032653061
FDO56,OUT049,1796.0488656488549
FDE02,OUT018,1296.384578378378
FDN45,OUT017,3737.295775182482
FDS09,OUT013,711.062820869565
NCA54,OUT018,3384.1080642424226
FDP09,OUT010,584.7577647727275
FDC53,OUT045,1545.8693738317756
NCM55,OUT017,2939.3484761904774
FDL09,OUT018,2232.847021848739
FDA11,OUT019,219.21852093023253
FDA50,OUT045,1545.8693738317756
FDC23,OUT017,3259.562084905661
FDE22,OUT049,2286.4132673684203
FDD23,OUT046,3391.5912527272726
NCA29,OUT049,3259.562084905661
FDK38,OUT046,2286.4132673684203
DRC13,OUT046,2137.240379831932
NCP43,OUT049,2778.589317525773
FDX28,OUT049,1461.8437959999992
FDF08,OUT049,1296.384578378378
FDZ33,OUT046,2503.5013364485976
FDD10,OUT049,2552.0052351851855
FDO58,OUT017,2453.747700699301
FDI50,OUT017,3945.432567213115
FDO58,OUT045,2453.747700699301
FDX08,OUT013,3384.1080642424226
NCK17,OUT010,92.67548155339804
FDF39,OUT035,4034.300306896551
FDU45,OUT010,281.4820818181818
NCJ18,OUT018,1752.2524400000002
DRC27,OUT019,584.7577647727275
DRC25,OUT035,1251.5701536082477
FDU59,OUT035,2503.5013364485976
FDU28,OUT035,2939.3484761904774
NCP30,OUT046,677.1027476190474
FDB39,OUT018,796.6402682539683
FDE41,OUT013,1436.1705479999998
DRH11,OUT010,165.91858165137623
FDA58,OUT045,3737.295775182482
FDU50,OUT046,1796.0488656488549
FDM34,OUT013,1863.3331344827575
FDM44,OUT027,2517.8820884848483
FDR39,OUT045,3384.1080642424226
FDM25,OUT045,3259.562084905661
FDQ49,OUT049,2453.747700699301
DRH25,OUT018,796.6402682539683
FDM09,OUT027,4117.3177126315795
FDL44,OUT019,346.8972837209304
NCR42,OUT018,507.04640366972467
DRL59,OUT046,935.0323883040932
FDX43,OUT013,2286.4132673684203
DRK47,OUT010,584.7577647727275
FDU48,OUT018,1752.2524400000002
FDY12,OUT045,796.6660672268912
NCN43,OUT018,1752.2524400000002
NCM55,OUT018,3384.1080642424226
FDQ21,OUT027,3242.0620715328487
FDX13,OUT035,4433.304032653061
NCK30,OUT027,6280.890880000001
FDG20,OUT049,2778.589317525773
DRG27,OUT017,677.1027476190474
FDY14,OUT018,3327.9525829268273
FDP59,OUT035,1879.2570116129025
FDU60,OUT017,2453.747700699301
NCC18,OUT019,425.93559145299156
DRJ39,OUT017,4340.218358415841
FDS07,OUT049,1796.0488656488549
FDM08,OUT027,5329.314724444443
FDP51,OUT045,2137.240379831932
FDU16,OUT035,1436.1705479999998
FDH12,OUT013,1663.1001128205132
DRE48,OUT010,482.69954262295073
NCL42,OUT027,6280.890880000001
FDR21,OUT045,2778.589317525773
NCW29,OUT035,1863.3331344827575
FDO11,OUT013,4034.300306896551
NCM31,OUT049,2235.530028
FDV35,OUT019,346.8972837209304
FDF58,OUT017,935.0323883040932
NCE43,OUT049,2644.477842708332
FDA02,OUT035,2644.477842708332
DRL37,OUT010,92.67548155339804
FDR24,OUT018,1296.384578378378
FDW59,OUT049,1251.5701536082477
FDS22,OUT049,677.1027476190474
FDW24,OUT017,711.062820869565
FDU24,OUT035,1461.8437959999992
FDA21,OUT027,5329.314724444443
FDH58,OUT027,3242.0620715328487
FDW36,OUT018,1372.6884907407414
FDI45,OUT027,4117.3177126315795
FDU01,OUT018,2752.970934653465
FDF35,OUT027,2517.8820884848483
FDU43,OUT019,584.7577647727275
FDE24,OUT019,346.8972837209304
FDK50,OUT049,2649.1102324324333
FDG31,OUT045,1103.1862133333332
FDC60,OUT045,1458.4550080536917
FDL36,OUT013,1458.4550080536917
FDP21,OUT013,2893.8398258992797
FDW16,OUT045,1458.4550080536917
FDX02,OUT017,4340.218358415841
FDQ58,OUT027,4117.3177126315795
FDT51,OUT046,1682.2122382352943
FDD59,OUT049,1436.1705479999998
NCM42,OUT018,1372.6884907407414
FDA57,OUT018,507.04640366972467
FDZ48,OUT035,1663.1001128205132
FDE46,OUT045,2453.747700699301
NCZ30,OUT019,281.4820818181818
FDB56,OUT017,3391.5912527272726
FDA25,OUT027,2517.8820884848483
FDD20,OUT013,2283.67104137931
FDL25,OUT013,1296.384578378378
NCO18,OUT049,2778.589317525773
FDJ45,OUT017,583.8145788617885
FDR12,OUT035,2644.477842708332
NCF19,OUT010,92.67548155339804
FDK25,OUT046,2503.5013364485976
NCR17,OUT046,2042.4213960000002
FDC52,OUT046,2649.1102324324333
NCA54,OUT017,3384.1080642424226
FDR45,OUT010,584.7577647727275
NCM19,OUT049,1796.0488656488549
FDF39,OUT027,6280.890880000001
FDX23,OUT049,1545.8693738317756
FDD58,OUT027,2517.8820884848483
FDX28,OUT013,1461.8437959999992
NCD31,OUT013,2644.477842708332
FDU57,OUT018,2232.847021848739
FDI27,OUT046,796.6660672268912
NCM42,OUT046,1682.2122382352943
FDD32,OUT027,2517.8820884848483
FDI34,OUT013,3454.062559154927
NCM29,OUT049,2283.67104137931
FDG46,OUT018,1752.2524400000002
DRC01,OUT010,92.67548155339804
FDB15,OUT027,6280.890880000001
NCA17,OUT027,4117.3177126315795
FDF10,OUT046,3053.099877777777
FDR26,OUT027,5329.314724444443
FDI02,OUT049,1879.2570116129025
NCM54,OUT010,281.4820818181818
FDF14,OUT013,2649.1102324324333
FDJ33,OUT010,281.4820818181818
FDM20,OUT035,4340.218358415841
FDC03,OUT027,5329.314724444443
NCX05,OUT046,1796.0488656488549
NCM41,OUT027,2517.8820884848483
NCU29,OUT010,346.8972837209304
FDQ59,OUT017,1436.1705479999998
FDH46,OUT010,219.21852093023253
FDH09,OUT013,711.062820869565
NCD06,OUT045,796.6660672268912
FDC15,OUT035,2644.477842708332
DRD37,OUT027,1378.2631852760742
FDT28,OUT027,4117.3177126315795
FDR28,OUT027,4117.3177126315795
FDT38,OUT017,1296.384578378378
FDV34,OUT027,1378.2631852760742
FDY52,OUT035,935.0323883040932
FDB34,OUT013,1251.5701536082477
DRL23,OUT018,1372.6884907407414
DRB24,OUT046,2649.1102324324333
FDJ50,OUT046,935.0323883040932
FDQ49,OUT035,2453.747700699301
FDP20,OUT035,1863.3331344827575
FDV19,OUT027,4117.3177126315795
NCR54,OUT045,3130.004904950494
FDO09,OUT010,584.7577647727275
FDS57,OUT018,1752.2524400000002
FDN10,OUT049,1796.0488656488549
FDV23,OUT049,2041.5211392857148
FDY28,OUT049,3454.062559154927
DRG51,OUT013,2644.477842708332
FDD45,OUT019,219.21852093023253
NCL18,OUT027,5329.314724444443
NCM29,OUT013,2283.67104137931
FDF17,OUT027,5329.314724444443
FDE22,OUT017,2286.4132673684203
FDQ22,OUT017,583.8145788617885
FDS01,OUT013,2778.589317525773
FDW35,OUT027,1378.2631852760742
FDJ33,OUT046,2137.240379831932
NCF54,OUT035,2778.589317525773
FDE09,OUT013,1663.1001128205132
NCE06,OUT045,2503.5013364485976
DRH49,OUT049,1251.5701536082477
FDY43,OUT045,3053.099877777777
NCT05,OUT017,4034.300306896551
FDZ34,OUT045,3391.5912527272726
FDL38,OUT017,1458.4550080536917
FDZ31,OUT017,2939.3484761904774
FDR14,OUT035,935.0323883040932
NCN54,OUT049,1458.4550080536917
NCC42,OUT027,3242.0620715328487
FDK08,OUT017,1879.2570116129025
FDP59,OUT013,1879.2570116129025
FDV22,OUT035,2644.477842708332
FDD33,OUT035,3737.295775182482
DRE60,OUT027,6280.890880000001
FDK52,OUT046,3454.062559154927
FDA02,OUT017,2644.477842708332
FDM56,OUT049,1545.8693738317756
FDE57,OUT035,2235.530028
FDM32,OUT045,1251.5701536082477
NCQ30,OUT027,3242.0620715328487
FDQ27,OUT027,2517.8820884848483
FDT60,OUT027,3242.0620715328487
FDU43,OUT049,4340.218358415841
NCO55,OUT035,1879.2570116129025
FDG02,OUT045,2752.970934653465
FDJ28,OUT013,2893.8398258992797
FDP40,OUT045,1682.2122382352943
FDJ38,OUT045,3391.5912527272726
NCC54,OUT017,3737.295775182482
NCZ41,OUT046,1863.3331344827575
FDK38,OUT019,346.8972837209304
FDU52,OUT013,2286.4132673684203
FDC40,OUT046,1103.1862133333332
NCR30,OUT017,1103.1862133333332
NCN18,OUT017,1461.8437959999992
FDB50,OUT035,1458.4550080536917
FDG04,OUT013,2752.970934653465
FDR26,OUT035,2778.589317525773
NCT17,OUT018,2893.8398258992797
FDX35,OUT027,6280.890880000001
FDS12,OUT046,2041.5211392857148
NCZ29,OUT027,3242.0620715328487
FDB38,OUT010,346.8972837209304
FDP12,OUT013,507.04640366972467
FDP22,OUT046,796.6660672268912
FDS26,OUT018,3327.9525829268273
FDR52,OUT046,2939.3484761904774
DRJ13,OUT046,2644.477842708332
FDU48,OUT027,3242.0620715328487
FDE29,OUT035,935.0323883040932
NCT29,OUT049,1863.3331344827575
DRK37,OUT018,2893.8398258992797
FDK55,OUT046,1458.4550080536917
FDR07,OUT046,1545.8693738317756
FDO21,OUT027,5329.314724444443
FDK46,OUT049,4433.304032653061
FDB12,OUT045,1879.2570116129025
FDT31,OUT027,5329.314724444443
FDJ33,OUT045,2137.240379831932
FDC26,OUT027,3242.0620715328487
NCQ02,OUT045,2752.970934653465
FDP08,OUT010,482.69954262295073
FDB11,OUT027,6280.890880000001
FDV55,OUT013,2644.477842708332
FDW20,OUT049,2283.67104137931
NCJ18,OUT019,281.4820818181818
FDC41,OUT018,1103.1862133333332
FDE14,OUT027,2517.8820884848483
FDG35,OUT013,2552.0052351851855
FDF45,OUT035,935.0323883040932
FDS19,OUT027,2517.8820884848483
FDS58,OUT019,346.8972837209304
FDA26,OUT017,3737.295775182482
FDM32,OUT049,1251.5701536082477
FDL45,OUT046,1863.3331344827575
FDZ55,OUT049,2649.1102324324333
FDY37,OUT049,2283.67104137931
FDO46,OUT046,2752.970934653465
FDQ60,OUT046,2137.240379831932
FDA19,OUT018,1752.2524400000002
FDL15,OUT046,2644.477842708332
FDM10,OUT018,3327.9525829268273
NCL05,OUT017,677.1027476190474
DRK49,OUT010,92.67548155339804
NCE18,OUT027,6280.890880000001
FDG40,OUT049,583.8145788617885
DRI59,OUT045,4340.218358415841
FDK28,OUT035,4433.304032653061
NCD06,OUT019,92.67548155339804
FDO11,OUT019,584.7577647727275
FDK27,OUT046,2283.67104137931
FDT43,OUT027,1378.2631852760742
FDD38,OUT018,1372.6884907407414
FDA16,OUT049,3945.432567213115
FDL14,OUT027,4117.3177126315795
NCM17,OUT049,677.1027476190474
FDD20,OUT045,2283.67104137931
FDA40,OUT045,1296.384578378378
FDL43,OUT045,1251.5701536082477
FDV15,OUT045,1545.8693738317756
FDE52,OUT046,1251.5701536082477
NCL17,OUT010,346.8972837209304
NCJ31,OUT045,3737.295775182482
FDR60,OUT045,1296.384578378378
NCA18,OUT035,1796.0488656488549
FDS21,OUT027,1378.2631852760742
FDW09,OUT035,1251.5701536082477
FDL26,OUT035,3053.099877777777
FDS47,OUT018,1436.1705479999998
FDC39,OUT046,3454.062559154927
FDT51,OUT035,1682.2122382352943
FDK40,OUT035,4433.304032653061
NCG19,OUT045,3737.295775182482
FDZ07,OUT046,935.0323883040932
FDF08,OUT027,2517.8820884848483
FDO04,OUT013,796.6402682539683
FDK41,OUT018,1458.4550080536917
FDP15,OUT049,4433.304032653061
NCD43,OUT018,1372.6884907407414
NCP18,OUT013,2644.477842708332
FDZ51,OUT046,1251.5701536082477
DRH13,OUT035,1663.1001128205132
FDF38,OUT045,677.1027476190474
NCI43,OUT045,796.6660672268912
FDM38,OUT027,1378.2631852760742
FDS03,OUT013,1103.1862133333332
DRJ47,OUT017,2778.589317525773
FDT50,OUT010,219.21852093023253
FDV02,OUT046,3259.562084905661
NCG18,OUT017,1682.2122382352943
FDW52,OUT046,2644.477842708332
FDS40,OUT035,583.8145788617885
FDN31,OUT017,2939.3484761904774
FDA37,OUT045,2137.240379831932
FDA15,OUT046,4433.304032653061
FDL39,OUT046,3384.1080642424226
FDJ53,OUT045,2041.5211392857148
FDX22,OUT013,3643.5197259842503
NCZ42,OUT045,3945.432567213115
FDD56,OUT027,4117.3177126315795
FDD40,OUT017,2752.970934653465
FDS50,OUT013,4340.218358415841
NCN14,OUT013,3384.1080642424226
FDT15,OUT013,3384.1080642424226
NCS18,OUT027,2517.8820884848483
NCO26,OUT010,281.4820818181818
FDF58,OUT018,796.6402682539683
NCB19,OUT013,1458.4550080536917
FDH26,OUT017,2235.530028
DRB24,OUT027,4117.3177126315795
FDA49,OUT018,1458.4550080536917
FDB32,OUT045,1545.8693738317756
FDI36,OUT017,3130.004904950494
NCA17,OUT010,346.8972837209304
FDH22,OUT013,2041.5211392857148
NCM26,OUT018,2232.847021848739
FDT15,OUT027,5329.314724444443
FDB16,OUT018,1251.5701536082477
NCP54,OUT027,3242.0620715328487
FDJ36,OUT013,1879.2570116129025
FDO28,OUT045,2041.5211392857148
FDU09,OUT013,796.6402682539683
FDF29,OUT017,2283.67104137931
FDY08,OUT013,2235.530028
DRJ59,OUT018,507.04640366972467
FDT23,OUT027,2517.8820884848483
FDU15,OUT018,507.04640366972467
FDT47,OUT013,1682.2122382352943
FDI53,OUT019,425.93559145299156
FDR59,OUT018,3327.9525829268273
FDD53,OUT035,677.1027476190474
FDY51,OUT017,3737.295775182482
FDT04,OUT049,677.1027476190474
FDU51,OUT049,3259.562084905661
FDG14,OUT035,2286.4132673684203
NCU06,OUT045,3737.295775182482
DRG25,OUT046,3391.5912527272726
DRH49,OUT035,1251.5701536082477
FDN15,OUT035,2283.67104137931
FDL43,OUT018,1103.1862133333332
NCT18,OUT049,3384.1080642424226
NCB31,OUT013,4034.300306896551
FDK57,OUT035,1796.0488656488549
FDY04,OUT019,425.93559145299156
NCP54,OUT046,1863.3331344827575
FDF41,OUT013,3454.062559154927
FDM01,OUT045,1879.2570116129025
FDW03,OUT045,1682.2122382352943
FDF28,OUT045,2137.240379831932
FDY37,OUT017,2283.67104137931
FDQ03,OUT017,3737.295775182482
FDP51,OUT027,3242.0620715328487
FDJ40,OUT017,1879.2570116129025
FDC32,OUT049,1458.4550080536917
DRI49,OUT027,2517.8820884848483
NCW54,OUT017,935.0323883040932
FDF09,OUT017,583.8145788617885
FDP45,OUT018,3327.9525829268273
DRJ23,OUT018,2893.8398258992797
FDS59,OUT017,1879.2570116129025
FDY08,OUT046,2137.240379831932
FDX16,OUT049,3053.099877777777
FDY16,OUT018,3384.1080642424226
FDK32,OUT035,3053.099877777777
FDQ22,OUT013,507.04640366972467
NCC31,OUT018,2232.847021848739
FDG58,OUT049,2286.4132673684203
DRF48,OUT013,2893.8398258992797
DRH36,OUT049,1103.1862133333332
NCR30,OUT035,1103.1862133333332
FDB03,OUT019,584.7577647727275
FDZ28,OUT027,3242.0620715328487
FDR35,OUT017,3130.004904950494
DRD15,OUT027,6280.890880000001
FDJ33,OUT019,281.4820818181818
FDA56,OUT010,281.4820818181818
FDP56,OUT046,796.6660672268912
NCT30,OUT046,796.6660672268912
FDK15,OUT017,1663.1001128205132
FDH44,OUT018,2232.847021848739
FDV01,OUT013,2453.747700699301
DRG03,OUT017,2644.477842708332
FDG50,OUT027,2517.8820884848483
FDR16,OUT010,584.7577647727275
FDZ60,OUT046,1545.8693738317756
DRG03,OUT045,2644.477842708332
FDS56,OUT018,3327.9525829268273
FDU33,OUT045,796.6660672268912
DRD27,OUT035,1461.8437959999992
FDW22,OUT046,3945.432567213115
DRA24,OUT045,2453.747700699301
FDF38,OUT049,677.1027476190474
FDX48,OUT013,2644.477842708332
FDS58,OUT018,2232.847021848739
FDC32,OUT046,1458.4550080536917
NCQ29,OUT045,4034.300306896551
DRK39,OUT018,1251.5701536082477
NCS38,OUT017,1796.0488656488549
DRO47,OUT013,1663.1001128205132
DRG27,OUT027,1378.2631852760742
FDC57,OUT027,5329.314724444443
FDS55,OUT046,2286.4132673684203
NCJ06,OUT018,1752.2524400000002
FDO01,OUT019,281.4820818181818
NCM55,OUT045,2939.3484761904774
FDC52,OUT049,2649.1102324324333
FDQ15,OUT045,1436.1705479999998
NCT30,OUT027,1378.2631852760742
NCR42,OUT027,1378.2631852760742
FDD28,OUT035,935.0323883040932
FDQ34,OUT049,1545.8693738317756
FDZ12,OUT027,3242.0620715328487
DRE13,OUT019,219.21852093023253
NCN07,OUT019,281.4820818181818
FDM28,OUT035,3384.1080642424226
FDI10,OUT017,3259.562084905661
FDQ25,OUT013,2649.1102324324333
FDA38,OUT010,584.7577647727275
DRI13,OUT049,3945.432567213115
FDY20,OUT027,2517.8820884848483
NCZ53,OUT035,3391.5912527272726
NCM31,OUT013,2286.4132673684203
DRB01,OUT017,3391.5912527272726
DRF37,OUT046,4433.304032653061
NCF42,OUT049,2778.589317525773
FDF16,OUT018,2232.847021848739
FDB41,OUT013,711.062820869565
FDR34,OUT013,3643.5197259842503
FDR15,OUT018,2232.847021848739
NCV42,OUT019,281.4820818181818
FDW51,OUT035,3737.295775182482
FDU36,OUT017,1663.1001128205132
FDX60,OUT049,1296.384578378378
FDY03,OUT035,1796.0488656488549
FDW55,OUT045,3945.432567213115
FDT01,OUT010,584.7577647727275
FDG58,OUT013,2286.4132673684203
FDK21,OUT017,4433.304032653061
NCS41,OUT019,482.69954262295073
FDS10,OUT045,3384.1080642424226
NCT53,OUT046,2286.4132673684203
FDJ28,OUT018,2893.8398258992797
FDX44,OUT045,1251.5701536082477
FDT20,OUT018,507.04640366972467
FDO44,OUT017,1461.8437959999992
NCX17,OUT049,3454.062559154927
FDY01,OUT017,1796.0488656488549
FDJ12,OUT027,5329.314724444443
DRK35,OUT018,507.04640366972467
FDD47,OUT019,425.93559145299156
NCM53,OUT035,1879.2570116129025
FDO45,OUT013,1251.5701536082477
NCM42,OUT010,281.4820818181818
FDE04,OUT046,3259.562084905661
NCI30,OUT027,6280.890880000001
FDZ19,OUT013,2778.589317525773
FDW57,OUT013,2552.0052351851855
FDA25,OUT013,1879.2570116129025
FDT22,OUT046,935.0323883040932
FDP51,OUT013,1796.0488656488549
FDD48,OUT027,3242.0620715328487
FDY39,OUT035,3384.1080642424226
FDO48,OUT010,584.7577647727275
FDD23,OUT027,5329.314724444443
DRN35,OUT027,1378.2631852760742
FDT01,OUT035,3737.295775182482
FDC20,OUT010,165.91858165137623
DRJ35,OUT035,935.0323883040932
FDB32,OUT046,1458.4550080536917
FDL24,OUT046,3259.562084905661
NCV42,OUT035,2042.4213960000002
FDZ46,OUT046,1545.8693738317756
FDC15,OUT013,2644.477842708332
FDD08,OUT019,92.67548155339804
FDY50,OUT049,1296.384578378378
FDD36,OUT013,2042.4213960000002
FDG57,OUT027,1378.2631852760742
FDL21,OUT018,507.04640366972467
FDN16,OUT027,2517.8820884848483
FDJ09,OUT027,1378.2631852760742
FDS01,OUT010,425.93559145299156
FDV33,OUT017,4034.300306896551
DRE12,OUT017,1796.0488656488549
FDR07,OUT013,1663.1001128205132
FDP48,OUT010,482.69954262295073
NCB55,OUT035,935.0323883040932
FDQ08,OUT013,796.6402682539683
FDR34,OUT035,3643.5197259842503
FDO33,OUT046,1545.8693738317756
FDP13,OUT045,677.1027476190474
FDX12,OUT049,3945.432567213115
NCT06,OUT049,3053.099877777777
FDR16,OUT019,584.7577647727275
FDE36,OUT046,2286.4132673684203
FDZ36,OUT049,3384.1080642424226
FDV13,OUT045,1251.5701536082477
NCZ17,OUT035,583.8145788617885
FDU56,OUT045,3384.1080642424226
FDM09,OUT035,2778.589317525773
FDV02,OUT017,3259.562084905661
FDS34,OUT018,1752.2524400000002
FDA11,OUT049,1545.8693738317756
FDP09,OUT017,3643.5197259842503
FDB29,OUT027,3242.0620715328487
FDT19,OUT017,3259.562084905661
DRH15,OUT017,677.1027476190474
FDY38,OUT046,3454.062559154927
FDF14,OUT027,4117.3177126315795
FDN48,OUT010,219.21852093023253
FDQ12,OUT013,3643.5197259842503
NCJ43,OUT045,2552.0052351851855
FDE17,OUT019,346.8972837209304
FDB05,OUT035,4433.304032653061
FDH10,OUT045,2939.3484761904774
NCR06,OUT017,677.1027476190474
FDU32,OUT018,1752.2524400000002
FDD56,OUT049,2778.589317525773
FDO36,OUT018,3384.1080642424226
FDH16,OUT010,219.21852093023253
FDX10,OUT018,507.04640366972467
FDZ37,OUT017,1251.5701536082477
FDU31,OUT010,584.7577647727275
DRC49,OUT049,2235.530028
FDL15,OUT045,2644.477842708332
FDN32,OUT019,482.69954262295073
DRH59,OUT027,1378.2631852760742
NCU29,OUT049,2649.1102324324333
FDR37,OUT019,482.69954262295073
FDS14,OUT018,2232.847021848739
FDU02,OUT027,6280.890880000001
FDJ08,OUT035,3391.5912527272726
NCZ06,OUT045,4034.300306896551
FDO31,OUT049,1458.4550080536917
FDH31,OUT018,1372.6884907407414
FDS58,OUT017,2649.1102324324333
NCA53,OUT027,1378.2631852760742
FDF50,OUT046,3391.5912527272726
NCW42,OUT049,4340.218358415841
NCQ17,OUT045,2503.5013364485976
FDK51,OUT018,3327.9525829268273
NCW41,OUT010,346.8972837209304
NCR29,OUT017,935.0323883040932
FDB08,OUT019,346.8972837209304
FDA40,OUT027,2517.8820884848483
FDL14,OUT018,2232.847021848739
FDB47,OUT046,3454.062559154927
FDO03,OUT035,4340.218358415841
DRK13,OUT019,482.69954262295073
FDX13,OUT010,584.7577647727275
FDF52,OUT046,3384.1080642424226
FDT11,OUT013,2893.8398258992797
FDB08,OUT013,2649.1102324324333
FDQ28,OUT018,2232.847021848739
FDD29,OUT045,4433.304032653061
NCQ29,OUT027,6280.890880000001
NCO02,OUT013,1103.1862133333332
FDR56,OUT010,482.69954262295073
NCM54,OUT049,1863.3331344827575
FDP51,OUT035,1796.0488656488549
FDT38,OUT013,1296.384578378378
FDZ20,OUT018,3327.9525829268273
FDJ53,OUT013,1863.3331344827575
FDX13,OUT049,4433.304032653061
FDP58,OUT035,3737.295775182482
NCK31,OUT019,165.91858165137623
FDA35,OUT018,1752.2524400000002
FDV37,OUT018,2893.8398258992797
NCO07,OUT027,5329.314724444443
FDA20,OUT045,3391.5912527272726
FDZ59,OUT035,2503.5013364485976
NCY17,OUT017,677.1027476190474
FDQ28,OUT035,2644.477842708332
FDV35,OUT017,2453.747700699301
FDQ36,OUT013,507.04640366972467
FDD34,OUT018,2232.847021848739
FDK51,OUT045,4433.304032653061
FDV31,OUT035,2552.0052351851855
FDR04,OUT035,1663.1001128205132
FDR14,OUT049,796.6402682539683
DRC36,OUT010,425.93559145299156
FDE39,OUT019,281.4820818181818
FDP57,OUT049,1461.8437959999992
FDE57,OUT046,2235.530028
NCN18,OUT046,1461.8437959999992
NCQ05,OUT018,2232.847021848739
FDW47,OUT035,1863.3331344827575
FDV46,OUT035,2283.67104137931
NCP29,OUT045,1103.1862133333332
FDE09,OUT018,1372.6884907407414
NCU06,OUT027,6280.890880000001
FDT19,OUT010,425.93559145299156
DRF15,OUT017,2453.747700699301
DRI51,OUT013,3053.099877777777
NCX54,OUT013,1879.2570116129025
DRE01,OUT013,3454.062559154927
NCB07,OUT045,3130.004904950494
FDU50,OUT035,1796.0488656488549
FDG40,OUT035,583.8145788617885
FDW10,OUT018,2552.0052351851855
FDX51,OUT013,2893.8398258992797
NCP17,OUT045,1103.1862133333332
FDP21,OUT035,3391.5912527272726
FDL04,OUT045,1545.8693738317756
FDV23,OUT013,2041.5211392857148
FDF24,OUT046,1251.5701536082477
FDH56,OUT027,3242.0620715328487
FDB51,OUT049,796.6402682539683
FDI58,OUT027,2517.8820884848483
FDR20,OUT013,711.062820869565
FDC51,OUT018,1752.2524400000002
FDB16,OUT027,2517.8820884848483
FDE40,OUT049,796.6402682539683
NCM17,OUT035,677.1027476190474
FDU56,OUT035,3384.1080642424226
FDS32,OUT019,281.4820818181818
FDX02,OUT049,4340.218358415841
FDT39,OUT027,4117.3177126315795
FDE35,OUT017,935.0323883040932
NCI42,OUT019,584.7577647727275
DRL23,OUT046,1545.8693738317756
FDA10,OUT046,2041.5211392857148
FDA11,OUT013,1663.1001128205132
NCM06,OUT046,2286.4132673684203
NCT05,OUT035,4034.300306896551
NCQ02,OUT010,482.69954262295073
NCY06,OUT049,1863.3331344827575
FDY56,OUT035,3643.5197259842503
FDL02,OUT035,1879.2570116129025
NCI06,OUT035,2778.589317525773
FDQ14,OUT045,2286.4132673684203
FDQ12,OUT017,3643.5197259842503
FDP36,OUT046,796.6660672268912
FDK21,OUT027,6280.890880000001
FDO40,OUT045,2644.477842708332
NCK54,OUT019,281.4820818181818
FDY09,OUT018,3259.562084905661
NCW30,OUT049,4034.300306896551
NCC55,OUT027,1378.2631852760742
FDE58,OUT018,1752.2524400000002
FDR39,OUT013,3384.1080642424226
FDU28,OUT049,2939.3484761904774
FDH08,OUT017,3643.5197259842503
FDG35,OUT045,2552.0052351851855
FDG22,OUT049,583.8145788617885
FDC34,OUT035,2644.477842708332
FDP15,OUT018,3327.9525829268273
FDK34,OUT010,584.7577647727275
FDU45,OUT035,2042.4213960000002
FDQ04,OUT027,1378.2631852760742
FDX22,OUT018,3327.9525829268273
FDB45,OUT017,1663.1001128205132
NCH43,OUT027,5329.314724444443
DRE60,OUT046,3454.062559154927
FDD17,OUT027,6280.890880000001
NCM54,OUT017,1863.3331344827575
NCH55,OUT013,1863.3331344827575
NCT06,OUT017,3053.099877777777
FDA48,OUT027,5329.314724444443
FDY58,OUT027,6280.890880000001
FDO25,OUT045,3737.295775182482
FDN50,OUT045,1682.2122382352943
FDH35,OUT035,2453.747700699301
FDK09,OUT045,3737.295775182482
FDO16,OUT013,1251.5701536082477
FDW11,OUT045,1103.1862133333332
FDU47,OUT027,3242.0620715328487
NCQ42,OUT010,281.4820818181818
FDK55,OUT027,2517.8820884848483
FDN08,OUT049,1796.0488656488549
FDT57,OUT045,3945.432567213115
FDJ12,OUT018,3327.9525829268273
DRL59,OUT017,711.062820869565
NCN53,OUT046,583.8145788617885
FDO51,OUT010,92.67548155339804
FDK56,OUT017,3391.5912527272726
FDY12,OUT035,935.0323883040932
FDU15,OUT035,583.8145788617885
FDQ19,OUT046,3945.432567213115
DRF15,OUT045,2453.747700699301
DRE25,OUT019,219.21852093023253
FDK57,OUT018,1752.2524400000002
FDD33,OUT010,584.7577647727275
FDR34,OUT027,6280.890880000001
